task,cluster_unit,split_regime,seed,metric,point_estimate,bootstrap_mean,bootstrap_sd,q025,q500,q975,n_records,n_clusters,bootstrap_reps,finite_bootstrap_reps
T1_pdc50_reg,source_patent_id,scaffold,20260817,spearman,0.17971137531816855,0.1776702588360261,0.09157495880451176,0.0038269437845379448,0.17741123423227811,0.36284788450638455,2132,46,1000,1000
T2_dmax_reg,source_patent_id,poi,20260815,mae,22.539365870694983,22.25091658839614,2.9362423310880077,17.042387053289332,22.118001572398292,27.83063176552764,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260815,rmse,30.40912316377545,29.871130903616645,3.4073633057535315,22.959765513311847,30.02873264561476,35.839412268265036,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260815,r2,-0.12511664668288836,-0.18227663831174767,0.11490840384879353,-0.47538326572814577,-0.1589231772616848,-0.018990152656661104,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260815,spearman,0.1260199976487517,0.08608273077345228,0.10677322923204413,-0.11967205001791432,0.10090806279420361,0.26201733663312726,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260816,mae,25.588914562480156,25.837964535500955,3.2978332262419836,20.016488180249503,25.57514416467184,33.05431375375158,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260816,rmse,65.77988256297742,62.503114098086854,28.380815621958455,26.611085872834728,64.39268329104394,120.47639626709372,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260816,r2,-4.264728052039587,-5.607408893915758,6.433828670526914,-21.868110607845026,-4.229027603996312,-0.03873223489142625,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260816,spearman,0.11024094555750441,0.09610028580577366,0.10055530796644827,-0.12763591701936444,0.10891467795604529,0.25839041296973353,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260817,mae,24.38197846002335,24.249803308736148,2.7011366717167173,19.170510776127518,24.223225129111604,29.43073556924845,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260817,rmse,31.056609572226954,30.71005981247559,3.2900212291884143,24.1573150088155,30.86066159073456,36.58726397957195,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260817,r2,-0.17353984544148138,-0.24290767102186414,0.13439851741544012,-0.5435807867888892,-0.22285851585983896,-0.032244792812110415,2036,31,1000,1000
T2_dmax_reg,source_patent_id,poi,20260817,spearman,-0.009424689105368202,-0.028782304494112048,0.09929419603409838,-0.2358959150994057,-0.02004842574816094,0.1336340056834074,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260815,mae,23.399046854644958,23.03077767072885,2.6278725263050915,17.92438548091678,23.11291394208578,27.990070416444308,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260815,rmse,30.11830049203201,29.543114848621748,3.1966139443104513,22.906735259053335,29.819336802543038,35.172272649131244,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260815,r2,-0.10369907625519525,-0.160798783640686,0.11899030854413059,-0.4274568077860842,-0.15128579045982016,0.034825417698894495,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260815,spearman,0.05645984692514365,0.02243809511905906,0.11593503348500507,-0.22125288000522403,0.03277383393537433,0.21455595500699742,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260816,mae,28.86169962540123,29.338489672841543,6.51971640342396,20.564104308693747,28.078615070269315,44.29052950981908,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260816,rmse,92.5597018885074,84.69353582915211,49.43307162715531,25.878232523795,88.68177488389641,179.5999705021352,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260816,r2,-9.423981922307965,-12.343728361708425,14.940179188478329,-53.32409283786712,-8.88772369646151,0.00562306632106829,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260816,spearman,0.11786660791150476,0.1050659511849264,0.10322360922325705,-0.10503765166314424,0.11419491549238772,0.27934077603251833,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260817,mae,23.153690282225842,22.971185968224585,2.5083605561286793,18.19884120315316,23.0322265433063,27.57339508904173,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260817,rmse,29.828471041031246,29.47695396543661,2.9287671631201024,23.469823360693375,29.64792014722893,34.71136774318327,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260817,r2,-0.08255941283926149,-0.14372407667994083,0.10463083097696489,-0.36204593335249463,-0.13328572076260203,0.028295121983060296,2036,31,1000,1000
T2_dmax_reg,source_patent_id,pub,20260817,spearman,0.10824314028152748,0.08447201701388865,0.09626619090646443,-0.12784779271208363,0.09399429228849217,0.24595858953110428,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260815,mae,21.949354459991156,21.738006347387458,2.597682156459382,16.97638095525664,21.634133330762225,26.945120914838572,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260815,rmse,28.728235109619796,28.33750989365247,3.068418804130417,22.157947814497998,28.406360382980615,34.09991210109176,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260815,r2,-0.004170937303668909,-0.05793613312023737,0.11004725095484438,-0.3239761609888741,-0.0457087584908874,0.11043871150408352,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260815,spearman,0.25244197727817147,0.2079778192414881,0.10465532982131606,-0.006378713215821245,0.21228759955395216,0.3908589038286956,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260816,mae,23.036251792308157,22.818707163746254,2.7042000682223564,17.74766048184287,22.76015967417471,28.03308444930876,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260816,rmse,29.42508943351708,28.91773434949507,3.4328577533123705,22.401483127414554,29.103465424252555,35.10464131731163,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260816,r2,-0.053477678745623036,-0.09936121806930712,0.1166227950794464,-0.391099345255199,-0.07523870339982797,0.06319898513542312,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260816,spearman,0.1062405401291553,0.09370709167645547,0.07712928456754477,-0.0790994905128713,0.0994083940254512,0.23397219541289332,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260817,mae,22.39247517359046,22.22067779833722,3.2142294981328905,16.435909199625183,22.047642481388895,28.80773955986548,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260817,rmse,29.881332765811973,29.418626048239386,3.7308699176396645,22.2452597850387,29.46338223718238,36.252463758928435,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260817,r2,-0.0863998152053731,-0.1354717193091929,0.13674131588773672,-0.47484761208593435,-0.10646139288125323,0.05055683472319398,2036,31,1000,1000
T2_dmax_reg,source_patent_id,random,20260817,spearman,0.20560987710954942,0.16473987752912933,0.10108591560974955,-0.05157392162855734,0.1781851267288869,0.3210033077872016,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260815,mae,30.38189321993845,30.607461601798846,6.882902688414529,20.416968830643906,29.504754580465324,47.07997761677709,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260815,rmse,94.54323155791324,86.58163327343266,47.01050533610678,28.525105514313584,89.53109988352952,193.05910612969387,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260815,r2,-9.87553525575442,-12.358150125424437,14.476127939742934,-57.47239313494282,-9.031962229362106,-0.19655943996069083,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260815,spearman,-0.09451729991078722,-0.08876336356295028,0.06847948856620424,-0.20638452825578749,-0.09335348961153526,0.06073073824279778,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260816,mae,25.616675497778274,25.588873228488815,4.106668894832281,18.45013790732417,25.528704193664353,34.376722622860036,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260816,rmse,72.28303884370324,67.0288458586757,31.780808585083864,24.091987697533366,70.21009109090912,132.23501005400334,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260816,r2,-5.357151478635372,-6.698141429127508,7.493572565527195,-27.833702945656384,-5.089785136676889,0.061151014021931224,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260816,spearman,0.16988374097214415,0.14621512252027877,0.10993243082428632,-0.0789947387538179,0.1594626077008319,0.319230213330201,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260817,mae,24.59909345701776,24.19266745067419,3.4782993903101307,18.315782278259736,24.01904022595791,31.417961122570606,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260817,rmse,31.427158916982847,30.61704498700013,4.294424595403898,22.800251143850083,30.676873430537064,38.73334502742344,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260817,r2,-0.20171089446520551,-0.2366118097559937,0.1846323227418823,-0.6847039564710116,-0.1992848273017419,0.026808238898358414,2036,31,1000,1000
T2_dmax_reg,source_patent_id,scaffold,20260817,spearman,-0.06316033993460697,-0.03920373663687958,0.1228882571269976,-0.251840789431601,-0.05675367460536211,0.2338588536320501,2036,31,1000,1000
