record_id,compound_id,poi,e3,scaffold,pub_group,year_int,temporal_group,poi_e3
1880,1254,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCC(=O)N4CCN(C(=O)C5CCCCN5Cc5ccc(OCc6cccc(-c7ccccc7)c6)cc5OCc5ccccc5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1881,1255,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccccc6)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1882,1256,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccccc6)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1883,1257,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccccc6)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1884,1258,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccccc6)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1885,1259,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccccc6)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1886,1260,PD-L1,CRBN,O=C(CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccccc3)c2)cc1OCc1ccccc1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1887,1261,PD-L1,CRBN,O=C(COCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccccc3)c2)cc1OCc1ccccc1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1888,1262,PD-L1,CRBN,O=C(CCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccccc1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1889,1263,PD-L1,CRBN,O=C(CCCC(=O)Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccccc1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1890,1264,PD-L1,CRBN,O=C(COCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccccc1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1891,1265,PD-L1,CRBN,O=C(CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccccc1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1892,1266,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCC(=O)N4CCN(C(=O)C5CCCCN5Cc5ccc(OCc6cccc(-c7ccc8c(c7)OCCO8)c6)cc5OCc5ccccc5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1893,1267,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCC(=O)N4CCN(C(=O)C5CCCCN5Cc5ccc(OCc6cccc(-c7ccc8c(c7)OCCO8)c6)cc5OCc5ccccc5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1894,1268,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccc7c(c6)OCCO7)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1895,1269,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccc7c(c6)OCCO7)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1896,1270,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccc7c(c6)OCCO7)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1897,1271,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccc7c(c6)OCCO7)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1898,1272,PD-L1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccc7c(c6)OCCO7)c5)cc4OCc4ccccc4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2020.112377,2020,2020,PD-L1||CRBN
1899,1273,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCn3cc(COCCOCCOc4cccc(C(=O)c5csc([C@@H]6CCCN6C(=O)CC6CCCCC6)n5)c4)nn3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1900,1274,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCn3cc(COCCOCCOCCOc4cccc(C(=O)c5csc([C@@H]6CCCN6C(=O)CC6CCCCC6)n5)c4)nn3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1901,1275,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)COCCOCCOc3cccc(C(=O)c4csc([C@@H]5CCCN5C(=O)CC5CCCCC5)n4)c3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1902,1276,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)COCCOCCOCCOCCOc3cccc(C(=O)c4csc([C@@H]5CCCN5C(=O)CC5CCCCC5)n4)c3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1903,1277,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCOc3cccc(C(=O)c4csc([C@@H]5CCCN5C(=O)CC5CCCCC5)n4)c3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1904,1278,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCCOc3cccc(C(=O)c4csc([C@@H]5CCCN5C(=O)CC5CCCCC5)n4)c3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1905,1279,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCCCOc3cccc(C(=O)c4csc([C@@H]5CCCN5C(=O)CC5CCCCC5)n4)c3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1906,1280,BCL-xL,cIAP1,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCCCCOc3cccc(C(=O)c4csc([C@@H]5CCCN5C(=O)CC5CCCCC5)n4)c3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||cIAP1
1907,1281,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCn3cc(COCCOCCOc4ccc5c(c4)CCC[C@H]5NC(=O)[C@@H]4CC[C@@H]5OCCCC(=O)N54)nn3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1908,1282,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCn3cc(COCCOCCOCCOc4ccc5c(c4)CCC[C@H]5NC(=O)[C@@H]4CC[C@@H]5OCCCC(=O)N54)nn3)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1909,1283,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)COCCOCCOc3ccc4c(c3)CCC[C@H]4NC(=O)[C@@H]3CC[C@@H]4OCCCC(=O)N43)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1910,1284,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)COCCOCCOCCOCCOc3ccc4c(c3)CCC[C@H]4NC(=O)[C@@H]3CC[C@@H]4OCCCC(=O)N43)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1911,1285,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCOc3ccc4c(c3)CCC[C@H]4NC(=O)[C@@H]3CC[C@@H]4OCCCC(=O)N43)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1912,1286,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCCOc3ccc4c(c3)CCC[C@H]4NC(=O)[C@@H]3CC[C@@H]4OCCCC(=O)N43)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1913,1287,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCCCOc3ccc4c(c3)CCC[C@H]4NC(=O)[C@@H]3CC[C@@H]4OCCCC(=O)N43)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1914,1288,BCL-xL,XIAP,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCN(C(=O)CCCCCCOc3ccc4c(c3)CCC[C@H]4NC(=O)[C@@H]3CC[C@@H]4OCCCC(=O)N43)CC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,10.1016/j.ejmech.2020.112397,2020,2020,BCL-xL||XIAP
1915,1289,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCn4cc(CCCCNCc5ccc(-c6[nH]c7cccc8c7c6CCNC8=O)cc5)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1916,1290,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCn4cc(CCCCNCc5ccc(-c6[nH]c7cccc8c7c6CCNC8=O)cc5)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1917,1291,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCn4cc(CCCCNCc5ccc(-c6[nH]c7cccc8c7c6CCNC8=O)cc5)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1918,1292,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCn4cc(CCCCNCc5ccc(-c6[nH]c7cccc8c7c6CCNC8=O)cc5)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1919,1293,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCn4cc(CCCCNCc5ccc(-c6[nH]c7cccc8c7c6CCNC8=O)cc5)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1920,1294,PARP1,CRBN,O=C(CCCCNCc1ccc(-c2[nH]c3cccc4c3c2CCNC4=O)cc1)NCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1921,1295,PARP1,CRBN,O=C(CCCCCNCc1ccc(-c2[nH]c3cccc4c3c2CCNC4=O)cc1)NCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1922,1296,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCOCCOCCOCCn4cc(CCCCn5c(-c6ccccc6)c6c7c(cccc75)C(=O)NCC6)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1923,1297,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCOCCOCCOCCOCCn4cc(CCCCn5c(-c6ccccc6)c6c7c(cccc75)C(=O)NCC6)nn4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1924,1298,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCNCc4ccc(-c5[nH]c6cccc7c6c5CCNC7=O)cc4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1925,1299,PARP3,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCNCc4ccc(-c5[nH]c6cccc7c6c5CCNC7=O)cc4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP3||CRBN
1926,1299,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCNCc4ccc(-c5[nH]c6cccc7c6c5CCNC7=O)cc4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1927,1300,PARP3,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCNCc4ccc(-c5[nH]c6cccc7c6c5CCNC7=O)cc4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP3||CRBN
1928,1300,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCNCc4ccc(-c5[nH]c6cccc7c6c5CCNC7=O)cc4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1929,1301,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCNCc4ccc(-c5[nH]c6cccc7c6c5CCNC7=O)cc4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1930,1302,PARP1,VHL,O=C(CCOCCOCCOCCn1cc(CCCCNCc2ccc(-c3[nH]c4cccc5c4c3CCNC5=O)cc2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||VHL
1931,1303,PARP1,VHL,O=C(CCOCCOCCOCCOCCn1cc(CCCCNCc2ccc(-c3[nH]c4cccc5c4c3CCNC5=O)cc2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||VHL
1932,1304,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1933,1304,PARP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP2||CRBN
1934,1305,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1935,1305,PARP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP2||CRBN
1936,1306,PARP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP2||CRBN
1937,1306,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1938,1307,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1939,1307,PARP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCN4CCCC4c4nc5ccccc5[nH]4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP2||CRBN
1940,1308,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCN4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1941,1309,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCN4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1942,1310,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCN4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1943,1311,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCN4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1944,1312,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCC(=O)N4CCN(C(=O)c5cccc(Cc6n[nH]c(=O)c7ccccc67)c5)CC4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1945,1313,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCC(=O)N4CCN(C(=O)c5cccc(Cc6n[nH]c(=O)c7ccccc67)c5)CC4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1946,1314,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCC(=O)N4CCN(C(=O)c5cccc(Cc6n[nH]c(=O)c7ccccc67)c5)CC4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1947,1315,PARP1,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCC(=O)N4CCN(C(=O)c5cccc(Cc6n[nH]c(=O)c7ccccc67)c5)CC4)c3C2=O)C(=O)N1,10.1038/s41589-019-0379-2,,UNKNOWN,PARP1||CRBN
1948,1316,TRIM24,VHL,O=C(COCCOCCOCCNC(=O)c1cccc(S(=O)(=O)Nc2cc3[nH]c(=O)[nH]c3cc2Oc2ccccc2)c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41589-018-0010-y,,UNKNOWN,TRIM24||VHL
1949,1317,TRIM24,VHL,O=C(COCCOCCOCCNC(=O)c1cccc(S(=O)(=O)Nc2cc3[nH]c(=O)[nH]c3cc2Oc2ccccc2)c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41589-018-0010-y,,UNKNOWN,TRIM24||VHL
1950,1318,FKBP12 F36V,CRBN,O=C(COc1ccccc1[C@@H](CCc1ccccc1)OC(=O)[C@@H]1CCCCN1C(=O)Cc1ccccc1)NCCCOCCOCCOCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1038/s41589-018-0021-8,,UNKNOWN,FKBP12 F36V||CRBN
1951,1319,FKBP12 F36V,CRBN,O=C(COc1ccccc1[C@@H](CCc1ccccc1)OC(=O)[C@@H]1CCCCN1C(=O)Cc1ccccc1)NCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1038/s41589-018-0021-8,,UNKNOWN,FKBP12 F36V||CRBN
1952,1320,FKBP12 F36V,CRBN,O=C(COc1cccc([C@@H](CCc2ccccc2)OC(=O)[C@@H]2CCCCN2C(=O)Cc2ccccc2)c1)NCCCOCCOCCOCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1038/s41589-018-0021-8,,UNKNOWN,FKBP12 F36V||CRBN
1953,1321,FKBP12 F36V,CRBN,O=C(COc1cccc([C@@H](CCc2ccccc2)OC(=O)[C@@H]2CCCCN2C(=O)Cc2ccccc2)c1)NCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1038/s41589-018-0021-8,,UNKNOWN,FKBP12 F36V||CRBN
1954,1322,HDAC6,CRBN,O=C1CCC(N2Cc3c(C#CCOc4ccccc4)cccc3C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1955,1323,HDAC6,CRBN,O=C1CCC(N2Cc3c(C#CCCCOc4ccccc4)cccc3C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1956,1324,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccccc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1957,1325,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccc(CNCc4cn(CCOc5ccc(NC(=O)NCc6ccccc6)cc5)nn4)cc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1958,1326,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccc(CNCc4cn(CCCOc5ccc(NC(=O)NCc6ccccc6)cc5)nn4)cc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1959,1327,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccc(CNCc4cn(CCCCOc5ccc(NC(=O)NCc6ccccc6)cc5)nn4)cc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1960,1328,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccc(CNCc4cn(CCCCCOc5ccc(NC(=O)NCc6ccccc6)cc5)nn4)cc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1961,1329,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccc(CNCc4cn(CCCCCCOc5ccc(NC(=O)NCc6ccccc6)cc5)nn4)cc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1962,1330,HDAC6,CRBN,O=C1CCC(N2Cc3c(cccc3-c3ccc(CNCc4cn(CCCCCCCOc5ccc(NC(=O)NCc6ccccc6)cc5)nn4)cc3)C2=O)C(=O)N1,10.1016/j.chembiol.2020.04.008,2020,2020,HDAC6||CRBN
1963,1331,Alpha-tubulin,CRBN,O=C(CC[C@@H]1CCCN1C(=O)CCCNC(=O)CNC(=O)CNCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCc1ccccc1,10.3390/cells9051083,,UNKNOWN,Alpha-tubulin||CRBN
1964,1331,Beta-tubulin,CRBN,O=C(CC[C@@H]1CCCN1C(=O)CCCNC(=O)CNC(=O)CNCCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCc1ccccc1,10.3390/cells9051083,,UNKNOWN,Beta-tubulin||CRBN
1965,1332,Alpha-tubulin,CRBN,O=C(CC[C@@H]1CCCN1C(=O)CCCNC(=O)CNC(=O)CNCCCCCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCc1ccccc1,10.3390/cells9051083,,UNKNOWN,Alpha-tubulin||CRBN
